train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.04938417205966389,0.0444,0.05091115337066751,0.05091115087270737,0.04368021711707115,0.04368021711707115,0.0,0.0,0.0,0.0,0.0,0.13490600883960724,0.0,0.12283024936914444,0.0,5000.0,opc,ml,random_centroids,low,2
5000,0.049581238498991695,0.04673140056699388,0.04857007061939155,0.048570070415735245,0.04598324000835419,0.04604322463274002,0.0,0.0,0.0,0.0,0.0,0.24816130101680756,0.20767323672771454,0.26021715998649597,0.22885118424892426,5000.0,opc,ml,random_centroids,low,2
25000,0.049358863819410265,0.051861668603574516,0.05100518425981113,0.05100518465042114,0.0525348037481308,0.05251770094037056,0.0,0.0,0.0,0.0,0.0,0.27127915620803833,0.23214979469776154,0.2759666442871094,0.25703057646751404,5000.0,opc,ml,random_centroids,low,2
50000,0.049580470511938514,0.04833097090884118,0.04887919694571943,0.04887919872999191,0.04865763336420059,0.04865618050098419,0.0,0.0,0.0,0.0,0.0,0.2612152695655823,0.22183920443058014,0.2710585296154022,0.2436206042766571,7500.0,opc,ml,random_centroids,low,2
100000,0.049437006791434104,0.047383904394803986,0.05137068293690287,0.051370684057474136,0.048122722655534744,0.04813648387789726,0.0,0.0,0.0,0.0,0.0,0.2499612420797348,0.21421734988689423,0.2786795198917389,0.24492384493350983,15000.0,opc,ml,random_centroids,low,2
1000000,0.033911852364541806,0.03139047807339893,0.04515574034440405,0.04515574127435684,0.03437838703393936,0.031585466116666794,0.0,0.0,0.0,0.0,0.0,0.45263272523880005,0.42669880390167236,0.44938355684280396,0.43189212679862976,150000.0,opc,ml,random_centroids,low,2
0,0.04938417205966389,0.0444,0.05091115337066751,0.05091115087270737,0.04368021711707115,0.04368021711707115,0.0,0.0,0.0,0.0,0.0,0.13490600883960724,0.0,0.12283024936914444,0.0,5000.0,no_propensity,ml,random_centroids,low,2
5000,0.049196250161913146,0.04871413687618052,0.04750034701633974,0.04750034958124161,0.04901297390460968,0.04900195449590683,0.0,0.0,0.0,0.0,0.0,0.25459086894989014,0.21897542476654053,0.2693333923816681,0.23222120106220245,5000.0,no_propensity,ml,random_centroids,low,2
25000,0.04947581829702845,0.05023350630499482,0.049341133857975034,0.04934113100171089,0.05096689611673355,0.050932396203279495,0.0,0.0,0.0,0.0,0.0,0.28968092799186707,0.2514350414276123,0.2642301917076111,0.24041031301021576,5000.0,no_propensity,ml,random_centroids,low,2
50000,0.049308462675958946,0.05229802497010481,0.04892221915479179,0.04892222210764885,0.05268464237451553,0.052696239203214645,0.0,0.0,0.0,0.0,0.0,0.2570617198944092,0.21567092835903168,0.23589935898780823,0.20549650490283966,7500.0,no_propensity,ml,random_centroids,low,2
100000,0.04952709001411257,0.04769272312565253,0.05044230432876944,0.05044230446219444,0.04791783168911934,0.047947995364665985,0.0,0.0,0.0,0.0,0.0,0.27335989475250244,0.23776544630527496,0.2461950033903122,0.20806238055229187,15000.0,no_propensity,ml,random_centroids,low,2
1000000,0.04945048765745108,0.049562276086610554,0.04847290194160515,0.04847290366888046,0.049514539539813995,0.049511898308992386,0.0,0.0,0.0,0.0,0.0,0.27198630571365356,0.23847903311252594,0.2658236622810364,0.24219386279582977,150000.0,no_propensity,ml,random_centroids,low,2
