train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.04873975807165762,0.0442,0.05155819117227644,0.05155818909406662,0.04441911354660988,0.04441911354660988,0.0,0.0,0.0,0.0,0.0,0.3417864143848419,0.0,0.30440735816955566,0.0,5000.0,opc,ml,kmeans_templates,medium,0
5000,0.0488715072399274,0.051552191318678955,0.04914007669641046,0.0491400770843029,0.0520646832883358,0.051960136741399765,0.0,0.0,0.0,0.0,0.0,0.40958327054977417,0.23892520368099213,0.4089803695678711,0.25831517577171326,5000.0,opc,ml,kmeans_templates,medium,0
25000,0.04917897288039286,0.05258765763897509,0.053741500409776675,0.05374149605631828,0.05248122662305832,0.05248339846730232,0.0,0.0,0.0,0.0,0.0,0.4118446111679077,0.2341570258140564,0.38229379057884216,0.23656845092773438,5000.0,opc,ml,kmeans_templates,medium,0
50000,0.049121744144974444,0.05174466104508168,0.04886993131942206,0.04886993020772934,0.051954712718725204,0.05187596008181572,0.0,0.0,0.0,0.0,0.0,0.41216859221458435,0.22979222238063812,0.38861170411109924,0.2529170513153076,7500.0,opc,ml,kmeans_templates,medium,0
100000,0.04879277997750635,0.04802108366479291,0.050242006181946575,0.05024200677871704,0.04804546758532524,0.04799305647611618,0.0,0.0,0.0,0.0,0.0,0.42643192410469055,0.23870417475700378,0.3767789602279663,0.232632577419281,15000.0,opc,ml,kmeans_templates,medium,0
1000000,0.031157842674555715,0.03277081439447764,0.040802556769300204,0.04080255702137947,0.03432263061404228,0.03300929814577103,0.0,0.0,0.0,0.0,0.0,0.5218620300292969,0.373190313577652,0.4852762222290039,0.36256641149520874,150000.0,opc,ml,kmeans_templates,medium,0
0,0.04873975807165762,0.0442,0.05155819117227644,0.05155818909406662,0.04441911354660988,0.04441911354660988,0.0,0.0,0.0,0.0,0.0,0.3417864143848419,0.0,0.30440735816955566,0.0,5000.0,no_propensity,ml,kmeans_templates,medium,0
5000,0.04884161751787166,0.04209329044727787,0.05196383780051044,0.05196383595466614,0.04150419309735298,0.04124702140688896,0.0,0.0,0.0,0.0,0.0,0.4253624975681305,0.24197135865688324,0.3907218277454376,0.2420269250869751,5000.0,no_propensity,ml,kmeans_templates,medium,0
25000,0.04900383276585432,0.051353384440502726,0.05040667833729101,0.05040667578577995,0.051888782531023026,0.05194158852100372,0.0,0.0,0.0,0.0,0.0,0.4047476351261139,0.2192016839981079,0.38620510697364807,0.23316428065299988,5000.0,no_propensity,ml,kmeans_templates,medium,0
50000,0.048838969926199016,0.050089477029913565,0.04820986462446484,0.048209864646196365,0.0503268800675869,0.050352390855550766,0.0,0.0,0.0,0.0,0.0,0.41757574677467346,0.24766357243061066,0.37150511145591736,0.2212853580713272,7500.0,no_propensity,ml,kmeans_templates,medium,0
100000,0.04880963399570564,0.05071440308441258,0.04959665581013806,0.04959665611386299,0.051118478178977966,0.05108945444226265,0.0,0.0,0.0,0.0,0.0,0.4084410071372986,0.2254018485546112,0.3920840322971344,0.2552028000354767,15000.0,no_propensity,ml,kmeans_templates,medium,0
1000000,0.04838857798021083,0.04962230968466926,0.047813939773568265,0.04781394079327583,0.049491312354803085,0.049526646733284,0.0,0.0,0.0,0.0,0.0,0.4170164465904236,0.25177326798439026,0.379473477602005,0.22155842185020447,150000.0,no_propensity,ml,kmeans_templates,medium,0
