dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,metric,no_propensity,opc,delta,lift_pct,initial_reward
ml,kmeans_templates,action,medium,0.05,100000,2,selected,0.049922381942644,0.0490303455159346,-0.0008920364267094028,-1.7868466847881308,0.048996904473098
ml,kmeans_templates,action,medium,0.05,100000,3,mean_trials,0.04988062664423719,0.0490356502013041,-0.0008449764429330903,-1.693997248590525,0.0489256006287711
ml,kmeans_templates,action,medium,0.05,100000,3,oracle,0.0499614683902132,0.0492700476255621,-0.0006914207646510975,-1.3839080133732375,0.0489256006287711
ml,kmeans_templates,action,medium,0.05,100000,3,selected,0.0499489797437299,0.0493835225581197,-0.0005654571856101992,-1.132069540782124,0.0489256006287711
ml,kmeans_templates,action,medium,0.05,100000,4,mean_trials,0.04982701564409333,0.04910098320318672,-0.0007260324409066113,-1.457106012715168,0.0489931279488378
ml,kmeans_templates,action,medium,0.05,100000,4,oracle,0.0499392070491443,0.0496492550226882,-0.0002899520264560973,-0.5806099928073759,0.0489931279488378
ml,kmeans_templates,action,medium,0.05,100000,4,selected,0.0497996894644013,0.0490544697729167,-0.000745219691484604,-1.4964344145505468,0.0489931279488378
ml,kmeans_templates,combined,brutal,0.05,5000,0,mean_trials,0.04550999388276775,0.04562452644498384,0.00011453256221608671,0.25166463988353593,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,5000,0,oracle,0.0458948085791053,0.0461381954644414,0.00024338688533610126,0.5303146322455933,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,5000,0,selected,0.0455148106549875,0.0453594751934945,-0.0001553354614929961,-0.341285527189103,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,5000,1,mean_trials,0.04790330571883164,0.047650074567349626,-0.00025323115148201403,-0.5286298047327961,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,5000,1,oracle,0.0480725733830343,0.0482938132824665,0.0002212398994322004,0.46022062865118024,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,5000,1,selected,0.0481433527240085,0.047376661337454,-0.0007666913865544966,-1.5925176440239008,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,5000,2,mean_trials,0.047434673166766896,0.04702908350232944,-0.0004055896644374543,-0.8550489280520933,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,5000,2,oracle,0.0479635798380057,0.0475844470714165,-0.00037913276658919914,-0.7904596943549643,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,5000,2,selected,0.0476720093015707,0.0468451939316132,-0.0008268153699575037,-1.7343833038945597,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,5000,3,mean_trials,0.04812136934015771,0.04801674977463385,-0.00010461956552386409,-0.2174077067182669,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,5000,3,oracle,0.0483467744757292,0.0483960410214375,4.9266545708297194e-05,0.10190244590780245,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,5000,3,selected,0.0482261327897067,0.0477834094990103,-0.0004427232906964035,-0.9180153271400139,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,5000,4,mean_trials,0.04669693150484082,0.046652974700687674,-4.3956804153144624e-05,-0.09413210405182161,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,5000,4,oracle,0.0470046182779516,0.0472462815253331,0.0002416632473815003,0.5141266033743264,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,5000,4,selected,0.0468827187933461,0.0466097342093497,-0.00027298458399640374,-0.5822712313244672,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,25000,0,mean_trials,0.04560201515076337,0.04536659997996744,-0.00023541517079592872,-0.5162385259020464,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,25000,0,oracle,0.0461903522969576,0.046011247706686,-0.0001791045902716018,-0.38775324578634746,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,25000,0,selected,0.0455723882150269,0.0453772628340828,-0.00019512538094410004,-0.42816580079900224,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,25000,1,mean_trials,0.04782484273195121,0.04778796382767135,-3.687890427985646e-05,-0.0771124423483323,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,25000,1,oracle,0.0479687705268027,0.0481678994804105,0.00019912895360780364,0.4151220709243313,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,25000,1,selected,0.047883123849906,0.0479567414543324,7.36176044264028e-05,0.15374436441775158,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,25000,2,mean_trials,0.047425110491350446,0.04732001617664957,-0.00010509431470087649,-0.2216005690066741,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,25000,2,oracle,0.0475870205308463,0.0476197959839719,3.277545312560526e-05,0.06887477459186574,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,25000,2,selected,0.0475118750401828,0.0473605750173416,-0.00015130002284119426,-0.31844675191882754,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,25000,3,mean_trials,0.04817540903520264,0.04808163698563007,-9.377204957257412e-05,-0.19464712692746042,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,25000,3,oracle,0.0482746703449161,0.0484916973744064,0.00021702702949030067,0.449567087542331,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,25000,3,selected,0.0481291847641538,0.0481723004203536,4.311565619979918e-05,0.08958318411391698,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,25000,4,mean_trials,0.04695305455954813,0.04665808902834836,-0.00029496553119977287,-0.6282137210597946,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,25000,4,oracle,0.0473579656878426,0.0473673098205939,9.344132751304413e-06,0.019730857556035545,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,25000,4,selected,0.0469495736538457,0.0466740026484369,-0.00027557100540880064,-0.5869510284386326,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,50000,0,mean_trials,0.04570981374869881,0.04559954479632906,-0.00011026895236975615,-0.24123693213012729,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,50000,0,oracle,0.045855220399809,0.0462635618678696,0.0004083414680605968,0.890501592840011,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,50000,0,selected,0.045690284851226,0.0455307910739212,-0.00015949377730480052,-0.34907590929698673,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,50000,1,mean_trials,0.047868849725596116,0.04805284939480693,0.0001839996692108159,0.3843828925607728,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,50000,1,oracle,0.0479655297590864,0.0486536299886586,0.0006881002295722055,1.434572354414275,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,50000,1,selected,0.0478413130157033,0.0479112320370119,6.99190213085954e-05,0.14614778922485963,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,50000,2,mean_trials,0.04737620911623379,0.047207363523463296,-0.00016884559277049321,-0.35639321068565,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,50000,2,oracle,0.0474990708586353,0.0476518714023824,0.0001528005437470975,0.32169164782581944,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,50000,2,selected,0.0473931834238531,0.0475532389670647,0.00016005554321159993,0.3377184895561238,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,50000,3,mean_trials,0.04809971420302187,0.04809424089643066,-5.473306591209648e-06,-0.011379083393526248,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,50000,3,oracle,0.048307934094594,0.0484795033179605,0.00017156922336649533,0.3551574427309139,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,50000,3,selected,0.048062458264683,0.0480457954162776,-1.666284840540211e-05,-0.03466915552600066,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,50000,4,mean_trials,0.046908543347871416,0.04686299440966069,-4.554893821072381e-05,-0.09710158312300418,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,50000,4,oracle,0.0470762092593427,0.0476158964326954,0.0005396871733526973,1.1464117052831553,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,50000,4,selected,0.0469288944671211,0.0470245577255339,9.566325841280088e-05,0.20384724485641487,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,100000,0,mean_trials,0.04573402328731884,0.04550662632390909,-0.00022739696340975252,-0.4972161796943968,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,100000,0,oracle,0.0458958582019254,0.046714564914198,0.0008187067122726044,1.7838357192725038,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,100000,0,selected,0.0457093613575408,0.0453615651567189,-0.0003477962008218982,-0.7608861521853691,0.0453757151109518
ml,kmeans_templates,combined,brutal,0.05,100000,1,mean_trials,0.04792438407417089,0.04791059693675641,-1.3787137414483785e-05,-0.028768522915486854,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,100000,1,oracle,0.04796626286074,0.0484981940440868,0.0005319311833467955,1.108969412295359,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,100000,1,selected,0.0479590759682003,0.0478150520981678,-0.00014402387003250444,-0.3003057651235832,0.0477221012838836
ml,kmeans_templates,combined,brutal,0.05,100000,2,mean_trials,0.04743864575606485,0.04734548455578281,-9.316120028204228e-05,-0.1963825037525064,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,100000,2,oracle,0.0475101864741757,0.0477852970474599,0.0002751105732841999,0.5790559745197739,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,100000,2,selected,0.0474336159111885,0.0472741551906822,-0.0001594607205063006,-0.3361766069128361,0.0472252309336187
ml,kmeans_templates,combined,brutal,0.05,100000,3,mean_trials,0.048207551984564466,0.048238916717745925,3.136473318145899e-05,0.06506186663762067,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,100000,3,oracle,0.0482524157045929,0.0484913272729932,0.00023891156840030042,0.49512872031722893,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,100000,3,selected,0.048195212195624,0.0484243806528271,0.00022916845720310358,0.47550046314333166,0.0480277739082754
ml,kmeans_templates,combined,brutal,0.05,100000,4,mean_trials,0.04693084599350657,0.046870329129902036,-6.051686360453168e-05,-0.1289490149248639,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,100000,4,oracle,0.0470221161648669,0.047904181210614,0.0008820650457471019,1.8758514454229234,0.0466125840939772
ml,kmeans_templates,combined,brutal,0.05,100000,4,selected,0.0469276507501773,0.0465752919791976,-0.0003523587709796938,-0.7508553386904043,0.0466125840939772
ml,kmeans_templates,combined,extreme,0.05,5000,0,mean_trials,0.04525972886691778,0.0449738031083708,-0.00028592575854698155,-0.6317443027281955,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,5000,0,oracle,0.0457305537925365,0.0457062939306031,-2.425986193340529e-05,-0.05304956953607819,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,5000,0,selected,0.0452945889498448,0.0454713966188938,0.00017680766904900475,0.390350532256261,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,5000,1,mean_trials,0.04807094381016234,0.04785190225224794,-0.0002190415579143984,-0.45566311071282184,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,5000,1,oracle,0.0486542449068889,0.04839694277108,-0.00025730213580889977,-0.5288380002635056,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,5000,1,selected,0.0480296757338118,0.0476294394977725,-0.0004002362360392975,-0.83331030227535,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,5000,2,mean_trials,0.04713139572686302,0.04678925718421641,-0.0003421385426466139,-0.7259249113465328,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,5000,2,oracle,0.0478237911093766,0.0477841757024741,-3.9615406902504535e-05,-0.08283619090736893,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,5000,2,selected,0.0472762706921111,0.0465813275296713,-0.0006949431624398011,-1.4699618905341554,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,5000,3,mean_trials,0.04781418630991918,0.047762455112541,-5.173119737818255e-05,-0.10819215251907523,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,5000,3,oracle,0.048162641147299,0.0482710193350147,0.00010837818771570334,0.2250254245489635,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,5000,3,selected,0.048105993544218,0.0475142869893488,-0.0005917065548691966,-1.2300058917301284,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,5000,4,mean_trials,0.04676710057756052,0.046287448418153535,-0.0004796521594069847,-1.0256187650793307,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,5000,4,oracle,0.0477022328915291,0.0472869442264723,-0.00041528866505680107,-0.8705853790977309,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,5000,4,selected,0.0467573428374221,0.0464364533611771,-0.0003208894762449996,-0.6862868092413854,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,25000,0,mean_trials,0.04597946909290486,0.04539038015933491,-0.000589088933569952,-1.2811999468276918,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,25000,0,oracle,0.0463965901181575,0.0470778744084688,0.0006812842903113001,1.4683930189185963,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,25000,0,selected,0.0461366583839743,0.0451665580970331,-0.0009701002869412015,-2.102666991760653,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,25000,1,mean_trials,0.04815284381554151,0.04777532326282582,-0.0003775205527156919,-0.7840046875774463,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,25000,1,oracle,0.0484417589242756,0.0481867910610763,-0.00025496786319929854,-0.5263389869840721,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,25000,1,selected,0.0483284012687778,0.0479035853900394,-0.00042481587873839655,-0.8790191017819695,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,25000,2,mean_trials,0.04735443638134959,0.046912818923547484,-0.00044161745780210704,-0.9325788490981529,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,25000,2,oracle,0.0475781578117493,0.0475117929256911,-6.636488605820529e-05,-0.13948603542152413,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,25000,2,selected,0.047311090747696,0.0469745620441977,-0.0003365287034983039,-0.7113103887056175,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,25000,3,mean_trials,0.0480652878147223,0.04780732777239532,-0.0002579600423269837,-0.5366867734597671,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,25000,3,oracle,0.0482818509486225,0.0484562903738223,0.00017443942519979744,0.3612939888850186,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,25000,3,selected,0.0481807427316985,0.0477245597493653,-0.0004561829823332003,-0.9468160025542194,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,25000,4,mean_trials,0.047129312821185154,0.04652104124425781,-0.0006082715769273467,-1.2906438488403373,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,25000,4,oracle,0.047504434455635,0.0474630696865141,-4.136476912090098e-05,-0.08707559535211827,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,25000,4,selected,0.0473242881632865,0.0463620882294158,-0.0009621999338706999,-2.033205297353338,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,50000,0,mean_trials,0.04571978398540386,0.045713983131791244,-5.80085361261834e-06,-0.012687841251547195,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,50000,0,oracle,0.0459123381372179,0.0474829570406854,0.001570618903467498,3.420908120107932,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,50000,0,selected,0.045879829542751,0.0463981141009321,0.0005182845581810994,1.1296566777741837,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,50000,1,mean_trials,0.04819198727850618,0.047752530940001,-0.00043945633850518,-0.9118867332976311,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,50000,1,oracle,0.0483682435001403,0.0482635069380659,-0.00010473656207440202,-0.21653993301224223,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,50000,1,selected,0.0481925051249992,0.0477719278633047,-0.0004205772616945047,-0.8727026341619581,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,50000,2,mean_trials,0.04738658927076658,0.04703498414962569,-0.0003516051211408938,-0.7419928856491972,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,50000,2,oracle,0.0476119471770569,0.048264037862387,0.0006520906853300992,1.3695946584690968,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,50000,2,selected,0.0473504531163898,0.0468398262059407,-0.0005106269104490982,-1.0783992060096057,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,50000,3,mean_trials,0.048066190942606175,0.047704824162260503,-0.0003613667803456719,-0.7518107286203827,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,50000,3,oracle,0.0483162425195199,0.0484722334516695,0.0001559909321495953,0.3228540217848574,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,50000,3,selected,0.0480744695437833,0.0478012774205932,-0.0002731921231900955,-0.5682686169657863,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,50000,4,mean_trials,0.047217324079153085,0.04655321531301505,-0.0006641087661380315,-1.4064938644653988,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,50000,4,oracle,0.0474400751227108,0.0476258337782804,0.00018575865556959975,0.39156484278135606,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,50000,4,selected,0.0471551885858268,0.0463947345132403,-0.0007604540725865,-1.6126625624715791,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,100000,0,mean_trials,0.045974100839441076,0.045374652423158454,-0.0005994484162826219,-1.3038828499900894,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,100000,0,oracle,0.046115128633167,0.0461225772302702,7.448597103193455e-06,0.016152176788760516,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,100000,0,selected,0.0459295379316816,0.0452360741717573,-0.0006934637599243024,-1.5098426658587394,0.0451021576054243
ml,kmeans_templates,combined,extreme,0.05,100000,1,mean_trials,0.048244553550964416,0.04790432882916576,-0.00034022472179865565,-0.7052085608777584,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,100000,1,oracle,0.0483249560027452,0.0485637505359732,0.00023879453322799699,0.4941433018882247,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,100000,1,selected,0.0482321107060011,0.0477041340436498,-0.0005279766623512983,-1.0946580081671746,0.0477720022195072
ml,kmeans_templates,combined,extreme,0.05,100000,2,mean_trials,0.047458637930786356,0.04711193720685418,-0.0003467007239321765,-0.7305323942035685,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,100000,2,oracle,0.0476914272575003,0.0477473537425072,5.5926485006900506e-05,0.11726737533967407,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,100000,2,selected,0.0473877131320006,0.0468610892265374,-0.0005266239054632013,-1.1113089673609418,0.0468224388100205
ml,kmeans_templates,combined,extreme,0.05,100000,3,mean_trials,0.04803791327832447,0.04779674396519828,-0.00024116931312619105,-0.5020395280887665,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,100000,3,oracle,0.0481904569874761,0.0483841738858247,0.0001937168983486004,0.401981866241576,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,100000,3,selected,0.0480428728677566,0.0477334386071482,-0.00030943426060840024,-0.644079427681506,0.0476569546621607
ml,kmeans_templates,combined,extreme,0.05,100000,4,mean_trials,0.047121487970726295,0.04673557804657541,-0.00038590992415088454,-0.8189680351151619,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,100000,4,oracle,0.0473190720659587,0.0476839646425821,0.0003648925766234004,0.7711321475509318,0.0463574283847847
ml,kmeans_templates,combined,extreme,0.05,100000,4,selected,0.0469883905403257,0.0464819447451607,-0.0005064457951649975,-1.07781047476049,0.0463574283847847
ml,kmeans_templates,combined,high,0.05,5000,0,mean_trials,0.04686399972322339,0.04595676483003771,-0.000907234893185678,-1.9358887387840673,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,5000,0,oracle,0.048123302660965,0.0472882429611006,-0.0008350596998643947,-1.7352501879339002,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,5000,0,selected,0.0466455419239511,0.0454679944857163,-0.0011775474382348036,-2.5244586935116473,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,5000,1,mean_trials,0.04852697501779214,0.04811293513060003,-0.00041403988719210943,-0.8532159423502166,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,5000,1,oracle,0.0491440053298134,0.0489248682837308,-0.0002191370460826042,-0.44590798941181103,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,5000,1,selected,0.0489388317127369,0.0483364786386318,-0.000602353074105097,-1.2308284710203403,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,5000,2,mean_trials,0.047911041867689484,0.046633837611967044,-0.0012772042557224403,-2.6657826795951363,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,5000,2,oracle,0.0489981269030682,0.0474435632470095,-0.0015545636560587023,-3.1727001710372678,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,5000,2,selected,0.048744060529626,0.0467377259338277,-0.002006334595798298,-4.116059626544396,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,5000,3,mean_trials,0.04816833674993033,0.04746746895665518,-0.0007008677932751547,-1.4550383936106501,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,5000,3,oracle,0.0490819441198956,0.0482673636562699,-0.0008145804636257026,-1.659633655985335,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,5000,3,selected,0.0489153101567477,0.0475824895139197,-0.0013328206428280046,-2.724751491009705,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,5000,4,mean_trials,0.04812210743109904,0.04705276878556372,-0.0010693386455353227,-2.2221359425424074,0.046938630668035
ml,kmeans_templates,combined,high,0.05,5000,4,oracle,0.0490344499719374,0.0483309151111891,-0.0007035348607482977,-1.434776695060174,0.046938630668035
ml,kmeans_templates,combined,high,0.05,5000,4,selected,0.0482112920215303,0.0472446850594637,-0.0009666069620666018,-2.0049389293174977,0.046938630668035
ml,kmeans_templates,combined,high,0.05,25000,0,mean_trials,0.047937407143776936,0.045913188968673364,-0.0020242181751035718,-4.222627579819674,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,25000,0,oracle,0.0491835675664098,0.047623939987108,-0.001559627579301802,-3.1710338563706766,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,25000,0,selected,0.0490950930912958,0.0454816871430961,-0.0036134059481996994,-7.360014454968678,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,25000,1,mean_trials,0.0491405530640777,0.04808641001685608,-0.001054143047221616,-2.145159102802623,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,25000,1,oracle,0.0495382341350646,0.0486608482924593,-0.0008773858426052994,-1.7711286199930576,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,25000,1,selected,0.0494170128819588,0.0481462373057493,-0.0012707755762094985,-2.5715345831302447,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,25000,2,mean_trials,0.04850664531494686,0.047279340910240115,-0.0012273044047067458,-2.530177868904415,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,25000,2,oracle,0.0492020366643357,0.0481316749943925,-0.001070361669943204,-2.1754417957235903,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,25000,2,selected,0.0488272098239878,0.0481210384920027,-0.0007061713319850976,-1.4462659949866115,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,25000,3,mean_trials,0.04871939026294238,0.047400389830402366,-0.0013190004325400115,-2.707341831293993,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,25000,3,oracle,0.0493379732466345,0.0478220496238257,-0.0015159236228088,-3.0725291759166575,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,25000,3,selected,0.0487401466620791,0.0472642638467794,-0.0014758828152997006,-3.0280639603572834,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,25000,4,mean_trials,0.04884738620931354,0.04742185288626431,-0.001425533323049226,-2.9183410488756616,0.046938630668035
ml,kmeans_templates,combined,high,0.05,25000,4,oracle,0.0494986904936405,0.0485971769885516,-0.0009015135050889009,-1.8212875857892152,0.046938630668035
ml,kmeans_templates,combined,high,0.05,25000,4,selected,0.0495108126836932,0.0477779211107005,-0.0017328915729927022,-3.500026517568039,0.046938630668035
ml,kmeans_templates,combined,high,0.05,50000,0,mean_trials,0.04849103364716364,0.04639560180586127,-0.00209543184130237,-4.321276911829528,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,50000,0,oracle,0.049149857114663,0.0481550298546423,-0.0009948272600206962,-2.024069485491763,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,50000,0,selected,0.0490529501732457,0.0458560363289301,-0.0031969138443155992,-6.5172713017763595,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,50000,1,mean_trials,0.04928396702686047,0.04806140169358256,-0.0012225653332779071,-2.480655286153388,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,50000,1,oracle,0.0495856717432675,0.0486086641052549,-0.000977007638012603,-1.9703426487214148,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,50000,1,selected,0.0494184494385209,0.0480976339815173,-0.0013208154570036046,-2.6727173191598554,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,50000,2,mean_trials,0.04887905718926135,0.046958805250470914,-0.001920251938790439,-3.9285781052510056,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,50000,2,oracle,0.0492083831336959,0.0478260466994061,-0.0013823364342898034,-2.8091482512930517,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,50000,2,selected,0.049142975596076,0.047311388305794,-0.0018315872902820024,-3.727058176811443,0.0467197937920064
ml,kmeans_templates,combined,high,0.05,50000,3,mean_trials,0.04906542611902119,0.047530841930304484,-0.0015345841887167075,-3.127628373172928,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,50000,3,oracle,0.0494418389532495,0.0484400174230573,-0.0010018215301922026,-2.026262678335024,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,50000,3,selected,0.0493566160224225,0.0474901740776925,-0.001866441944729999,-3.781543580463625,0.0472903071338551
ml,kmeans_templates,combined,high,0.05,50000,4,mean_trials,0.04912917670195168,0.04723847877318978,-0.0018906979287618975,-3.848421764183133,0.046938630668035
ml,kmeans_templates,combined,high,0.05,50000,4,oracle,0.0495342582339915,0.0491443222080372,-0.0003899360259542947,-0.7872047343725277,0.046938630668035
ml,kmeans_templates,combined,high,0.05,50000,4,selected,0.0494790765677138,0.0469954667032498,-0.002483609864464005,-5.0195153926632,0.046938630668035
ml,kmeans_templates,combined,high,0.05,100000,0,mean_trials,0.048656898456669165,0.046977466128271764,-0.001679432328397401,-3.4515811358033845,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,100000,0,oracle,0.0491481321352158,0.0488901234806082,-0.0002580086546076013,-0.5249612617988629,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,100000,0,selected,0.048433301622058,0.0474755328754597,-0.0009577687465983017,-1.977500427437523,0.0456478618068448
ml,kmeans_templates,combined,high,0.05,100000,1,mean_trials,0.04948090130000277,0.04818292759135276,-0.0012979737086500145,-2.623181216486737,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,100000,1,oracle,0.0495601736644513,0.0489978262319807,-0.0005623474324705988,-1.134676073328535,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,100000,1,selected,0.0495412143238184,0.0480111143119957,-0.001530100011822702,-3.088539578019712,0.0479894558651901
ml,kmeans_templates,combined,high,0.05,100000,2,mean_trials,0.04899140954415687,0.04743032663906259,-0.0015610829050942826,-3.186442112238574,0.0467197937920064
