train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.04756883866446687,0.0426,0.05025899572210658,0.050258997827768326,0.044128939509391785,0.044128939509391785,0.0,0.0,0.0,0.0,0.0,0.6071553230285645,0.0,0.5618327260017395,0.0,5000.0,opc,ml,kmeans_templates,high,1
5000,0.046361461273477796,0.052495150018883836,0.05210056941054803,0.05210057273507118,0.05492312088608742,0.054919250309467316,0.0,0.0,0.0,0.0,0.0,0.6561238765716553,0.23681679368019104,0.6100636720657349,0.23895283043384552,5000.0,opc,ml,kmeans_templates,high,1
25000,0.04767886326405815,0.06508160759953999,0.049621497600278223,0.049621496349573135,0.06644675135612488,0.0656999871134758,0.0,0.0,0.0,0.0,0.0,0.6519293189048767,0.22669149935245514,0.6057657599449158,0.2527889609336853,5000.0,opc,ml,kmeans_templates,high,1
50000,0.0469935043268867,0.04263246592161878,0.04710927436160078,0.04710927605628967,0.043627556413412094,0.043593890964984894,0.0,0.0,0.0,0.0,0.0,0.6407950520515442,0.21778053045272827,0.6122931838035583,0.24980689585208893,7500.0,opc,ml,kmeans_templates,high,1
100000,0.04348044368409515,0.04195970610312547,0.045359821190853564,0.04535982385277748,0.041588280349969864,0.04102255031466484,0.0,0.0,0.0,0.0,0.0,0.653736412525177,0.238514706492424,0.611198902130127,0.2553103268146515,15000.0,opc,ml,kmeans_templates,high,1
1000000,0.040386368840979084,1.6348178344822707e-13,0.04306915395168848,0.043069157749414444,-0.011186808347702026,-0.00016554300964344293,0.0,0.0,0.0,0.0,0.0,3.8914809226989746,3.8164541721343994,4.969655513763428,4.934820652008057,150000.0,opc,ml,kmeans_templates,high,1
0,0.04756883866446687,0.0426,0.05025899572210658,0.050258997827768326,0.044128939509391785,0.044128939509391785,0.0,0.0,0.0,0.0,0.0,0.6071553230285645,0.0,0.5618327260017395,0.0,5000.0,no_propensity,ml,kmeans_templates,high,1
5000,0.04866903667949113,0.039528015045550466,0.05102609920430916,0.051026102155447006,0.0399014949798584,0.03980552405118942,0.0,0.0,0.0,0.0,0.0,0.644047737121582,0.23201775550842285,0.6085069179534912,0.22925835847854614,5000.0,no_propensity,ml,kmeans_templates,high,1
25000,0.04759899385745847,0.05386884514620923,0.048088938822917676,0.04808893799781799,0.05428134649991989,0.05464852228760719,0.0,0.0,0.0,0.0,0.0,0.6592217087745667,0.24234171211719513,0.6015885472297668,0.22880738973617554,5000.0,no_propensity,ml,kmeans_templates,high,1
50000,0.04784190019225288,0.053965304002810674,0.04759169826805772,0.04759169742465019,0.05290030688047409,0.053132835775613785,0.0,0.0,0.0,0.0,0.0,0.6623767614364624,0.24285955727100372,0.6063042283058167,0.23662732541561127,7500.0,no_propensity,ml,kmeans_templates,high,1
100000,0.04788746076819496,0.05068803501131607,0.04804083182258858,0.048040833324193954,0.05078235641121864,0.05078865960240364,0.0,0.0,0.0,0.0,0.0,0.6559736132621765,0.24369139969348907,0.610085129737854,0.22721457481384277,15000.0,no_propensity,ml,kmeans_templates,high,1
1000000,0.047151239188986754,0.046449087635278725,0.04640161111333176,0.04640160873532295,0.0462169349193573,0.04622208699584007,0.0,0.0,0.0,0.0,0.0,0.6550261974334717,0.24605463445186615,0.6063084006309509,0.24755938351154327,150000.0,no_propensity,ml,kmeans_templates,high,1
