train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.04906475226183199,0.0444,0.05138733408922303,0.05138733610510826,0.04403433948755264,0.04403433948755264,0.0,0.0,0.0,0.0,0.0,0.3264622092247009,0.0,0.32137754559516907,0.0,5000.0,opc,ml,random_centroids,medium,1
5000,0.049290581789807386,0.048440132635826534,0.05042292331137975,0.050422925502061844,0.05155787244439125,0.05153762921690941,0.0,0.0,0.0,0.0,0.0,0.39873266220092773,0.2491198629140854,0.383198082447052,0.21167749166488647,5000.0,opc,ml,random_centroids,medium,1
25000,0.04937033544513256,0.04330642745118424,0.04495275737747591,0.04495275765657425,0.0429035946726799,0.04290800541639328,0.0,0.0,0.0,0.0,0.0,0.41101542115211487,0.2559741139411926,0.4132598042488098,0.2588629126548767,5000.0,opc,ml,random_centroids,medium,1
50000,0.0491144479993436,0.056471737347698246,0.0480353587484348,0.048035360872745514,0.056321702897548676,0.05612093210220337,0.0,0.0,0.0,0.0,0.0,0.41341301798820496,0.25285080075263977,0.40322425961494446,0.24243158102035522,7500.0,opc,ml,random_centroids,medium,1
100000,0.047535776166115075,0.050312888245956415,0.04950694170597358,0.04950693994760513,0.05076145753264427,0.05072972550988197,0.0,0.0,0.0,0.0,0.0,0.4144769608974457,0.2554294168949127,0.41224855184555054,0.23998533189296722,15000.0,opc,ml,random_centroids,medium,1
1000000,0.03373056489657589,0.01095248760257929,0.041376943945224176,0.04137694835662842,0.034383196383714676,-0.00041088389116339386,0.0,0.0,0.0,0.0,0.0,4.733692646026611,4.718051910400391,3.56660795211792,3.556687116622925,150000.0,opc,ml,random_centroids,medium,1
0,0.04906475226183199,0.0444,0.05138733408922303,0.05138733610510826,0.04403433948755264,0.04403433948755264,0.0,0.0,0.0,0.0,0.0,0.3264622092247009,0.0,0.32137754559516907,0.0,5000.0,no_propensity,ml,random_centroids,medium,1
5000,0.048856243329249774,0.05089786844839931,0.05451531159263274,0.054515305906534195,0.05436409264802933,0.054359328001737595,0.0,0.0,0.0,0.0,0.0,0.391374796628952,0.22275935113430023,0.3997463583946228,0.24168217182159424,5000.0,no_propensity,ml,random_centroids,medium,1
25000,0.049096332333667385,0.05151042212396669,0.05081521027895301,0.05081520974636078,0.051114797592163086,0.051104459911584854,0.0,0.0,0.0,0.0,0.0,0.3952425718307495,0.22216671705245972,0.3840992748737335,0.22444620728492737,5000.0,no_propensity,ml,random_centroids,medium,1
50000,0.049298668702314336,0.0566831132694623,0.05020829261838025,0.05020829290151596,0.05776618793606758,0.057642996311187744,0.0,0.0,0.0,0.0,0.0,0.40894007682800293,0.23655958473682404,0.37569448351860046,0.21648555994033813,7500.0,no_propensity,ml,random_centroids,medium,1
100000,0.049155301706272254,0.04736390549353915,0.05075077101745824,0.05075077340006828,0.04784238710999489,0.04785041883587837,0.0,0.0,0.0,0.0,0.0,0.397708922624588,0.23653075098991394,0.4113800823688507,0.25391313433647156,15000.0,no_propensity,ml,random_centroids,medium,1
1000000,0.04905558628350164,0.04899332657794568,0.0483497079662616,0.048349712044000626,0.049057360738515854,0.049056559801101685,0.0,0.0,0.0,0.0,0.0,0.4071579873561859,0.24082842469215393,0.37785804271698,0.2126956582069397,150000.0,no_propensity,ml,random_centroids,medium,1
