dataset,noise_mode,noise_axis,noise_level,train_size,metric,reward,initial_reward,ctr,pct_vs_logging,pct_vs_ctr,restored_ctr,reward_over_ctr,action_delta,context_delta,conv_dr,conv_sndr,struggle,struggle_worse_than_logging,struggle_low_restore,n_seeds,reward_std,restored_ctr_std,pct_vs_logging_std,reward_se,restored_ctr_se
ml,kmeans_templates,combined,extreme,100000,selected,0.046803336158850684,0.04674219633637948,0.05,0.1332974889394684,-6.393327682298644,0.015174118788659884,0.9360667231770134,0.16885022372007366,0.15235909223556518,0.047993835806846595,0.0479989223182201,True,0.2,1.0,5,0.0010294981043445844,0.026954836080756408,0.17622374024684928,0.00046040554880433243,0.012054569159787067
ml,kmeans_templates,combined,high,5000,mean_trials,0.04704475506296474,0.04691720985318628,0.05,0.27356438201348193,-5.910489874070532,0.04177055417517912,0.9408951012592948,,,,,True,0.2,1.0,5,0.0008173640270774744,0.040115949784776624,0.30954656175540135,0.0003655363053816423,0.017940398140145718
ml,kmeans_templates,combined,high,5000,oracle,0.048050990651859984,0.04691720985318628,0.05,2.4248385224948783,-3.8980186962800447,0.375636897040895,0.9610198130371996,,,,,False,0.0,0.2,5,0.0006781572803145274,0.09816648574137932,0.8337682580288428,0.00030328115564393266,0.043901387045997595
ml,kmeans_templates,combined,high,5000,selected,0.04707387472631184,0.04691720985318628,0.05,0.32747045135619207,-5.852250547376324,0.06890826657057858,0.9414774945262367,0.19644659459590907,0.19726153314113612,0.04848660379648204,0.04853160828351968,True,0.2,1.0,5,0.0010693317036020956,0.08574533368414473,0.4874263804313325,0.00047821967594998847,0.03834647897423002
ml,kmeans_templates,combined,high,25000,mean_trials,0.04722023652248725,0.04691720985318628,0.05,0.648640654622767,-5.559526955025509,0.09564823654179308,0.9444047304497449,,,,,True,0.0,1.0,5,0.0007961198922626308,0.0631729107011595,0.45370843214505496,0.00035603563946781024,0.02825178453286331
ml,kmeans_templates,combined,high,25000,oracle,0.04816713797726742,0.04691720985318628,0.05,2.6815758779903947,-3.6657240454651685,0.3912822435635414,0.9633427595453483,,,,,False,0.0,0.2,5,0.00045937214703927224,0.1317651615016532,1.3806763076893744,0.0002054374695499683,0.058927171636786964
ml,kmeans_templates,combined,high,25000,selected,0.0473582295796656,0.04691720985318628,0.05,0.9389808935315722,-5.283540840668807,0.1463046555162227,0.947164591593312,0.20775313377380367,0.19883824884891504,0.0498806774616241,0.0498469546437263,True,0.4,0.6,5,0.0011078374959277604,0.198904051240282,1.4165569608940158,0.0004954399897835238,0.08895259591467437
ml,kmeans_templates,combined,high,50000,mean_trials,0.04723702589068181,0.04691720985318628,0.05,0.6894019453976932,-5.525948218636401,0.09343457189542101,0.9447405178136361,,,,,True,0.0,1.0,5,0.000622761321769995,0.04982839855692315,0.5607697485653796,0.00027850732984706567,0.022283937276646515
ml,kmeans_templates,combined,high,50000,oracle,0.04843481605807956,0.04691720985318628,0.05,3.256165886488641,-3.130367883840884,0.47321919948649016,0.9686963211615911,,,,,False,0.0,0.0,5,0.0004956131622105983,0.17313886593536576,1.7619014551049332,0.00022164494424930552,0.07743005475574011
ml,kmeans_templates,combined,high,50000,selected,0.04715013987943674,0.04691720985318628,0.05,0.498290019971494,-5.699720241126526,0.0748632988859327,0.9430027975887347,0.1806902021169662,0.16198951303958892,0.04605060368776316,0.04605084210634226,True,0.0,1.0,5,0.0008273447249075211,0.062194825358227304,0.4511174937650969,0.0003699998091438161,0.027814371469944792
ml,kmeans_templates,combined,high,100000,mean_trials,0.04759112310118383,0.04691720985318628,0.05,1.4497710693801409,-4.817753797632348,0.2021473779185765,0.9518224620236765,,,,,True,0.0,0.8,5,0.0004455232895294033,0.07483932989069605,0.9219522399240243,0.0001992440721894132,0.03346916580522565
ml,kmeans_templates,combined,high,100000,oracle,0.04892775602033606,0.04691720985318628,0.05,4.312974532644632,-2.144487959327884,0.6308490867249745,0.9785551204067211,,,,,False,0.0,0.0,5,0.00016490309646150918,0.11006688602594059,1.9256815233521412,7.374690667762791e-05,0.049223407845144965
ml,kmeans_templates,combined,high,100000,selected,0.04783409696226104,0.04691720985318628,0.05,1.975538940570953,-4.3318060754779255,0.2647714820315047,0.9566819392452208,0.20129259824752804,0.22420483827590937,0.04908527880907052,0.04915903657674784,False,0.0,0.4,5,0.00034575839346331005,0.18426994932013233,1.5753197510752095,0.00015462785431501604,0.08240802657805141
ml,kmeans_templates,combined,low,5000,mean_trials,0.049315284277165014,0.04925650364012006,0.05,0.11938223616370633,-1.3694314456699774,0.07754999417006708,0.9863056855433003,,,,,True,0.6,0.8,5,0.00012746019252644992,0.16055654799172214,0.2534505716451615,5.700193098287053e-05,0.0718030711084396
ml,kmeans_templates,combined,low,5000,oracle,0.04957867097728918,0.04925650364012006,0.05,0.6541384987885364,-0.8426580454216459,0.4323125195742601,0.9915734195457835,,,,,False,0.0,0.2,5,0.0001149577431710648,0.14773788580517136,0.2440988102496408,5.141066565409262e-05,0.06607039110249288
ml,kmeans_templates,combined,low,5000,selected,0.04937675362072223,0.04925650364012006,0.05,0.24437805956201583,-1.2464927585555285,0.1518173390693671,0.9875350724144447,0.2040095210075378,0.1934041321277618,0.04792820960283274,0.04795812144875522,True,0.4,0.6,5,0.00016166807667864313,0.2501445277781259,0.3942784818007905,7.230016184901888e-05,0.11186803366229478
ml,kmeans_templates,combined,low,25000,mean_trials,0.049265442362119015,0.04925650364012006,0.05,0.018194969835915828,-1.469115275761973,0.0099603785450811,0.9853088472423803,,,,,True,0.6,1.0,5,7.618493052685619e-05,0.09436632308143837,0.14653717336374136,3.4070936703829855e-05,0.042201902639360724
ml,kmeans_templates,combined,low,25000,oracle,0.0496099872412552,0.04925650364012006,0.05,0.7176941961615683,-0.7800255174896076,0.4754375480221678,0.9921997448251039,,,,,False,0.0,0.0,5,0.0001528015313885182,0.18819864031705974,0.3096392184067808,6.83349222501589e-05,0.08416499060439563
ml,kmeans_templates,combined,low,25000,selected,0.04932526443665736,0.04925650364012006,0.05,0.13933509827224913,-1.3494711266852863,0.10509622804012601,0.9865052887331471,0.2040786892175674,0.20156581252813338,0.051028199493885,0.05102777257561678,True,0.4,0.8,5,0.00024339185565020545,0.2888157151943254,0.40469852305444054,0.00010884814688073513,0.1291623144289461
ml,kmeans_templates,combined,low,50000,mean_trials,0.04920455926669192,0.04925650364012006,0.05,-0.1054475757411927,-1.5908814666161617,-0.0706982429053575,0.9840911853338383,,,,,True,0.6,1.0,5,0.00014111083704137023,0.18804381112379517,0.2644058951226249,6.310668479727982e-05,0.08409574888418742
ml,kmeans_templates,combined,low,50000,oracle,0.04959060098877674,0.04925650364012006,0.05,0.6780846234816362,-0.8187980224465263,0.4602780073049745,0.9918120197755348,,,,,False,0.0,0.2,5,0.00020283530899832915,0.24610449195586892,0.3249153971441707,9.071070783148775e-05,0.11006127471627461
ml,kmeans_templates,combined,low,50000,selected,0.04922363629891796,0.04925650364012006,0.05,-0.06673841179262593,-1.5527274021640836,-0.04413304765604585,0.9844727259783592,0.20760475099086756,0.166429828107357,0.049890287220477995,0.04989036768674846,True,0.8,1.0,5,0.00011779636719833098,0.13097692782147144,0.19996494421079572,5.2680136911598904e-05,0.05857466281857871
ml,kmeans_templates,combined,low,100000,mean_trials,0.04934757524906951,0.04925650364012006,0.05,0.18495793455945142,-1.3048495018609745,0.12028111926506116,0.9869515049813902,,,,,True,0.0,0.8,5,7.23389268415588e-05,0.09303316691852373,0.15340552899954685,3.2350951567421925e-05,0.041605697078380736
ml,kmeans_templates,combined,low,100000,oracle,0.04959412640989306,0.04925650364012006,0.05,0.6854571232813218,-0.8117471802138871,0.4554939045963587,0.9918825281978612,,,,,False,0.0,0.0,5,8.054567307203815e-05,0.08652641649623002,0.1303782807715961,3.602112005651032e-05,0.0386957898270059
ml,kmeans_templates,combined,low,100000,selected,0.04938594631571268,0.04925650364012006,0.05,0.26295769221698306,-1.2281073685746464,0.16738371990192308,0.9877189263142535,0.1987459450960159,0.1796830296516418,0.0497462339699268,0.049745882302522644,True,0.0,0.6,5,0.00011791481872185459,0.18345015166531248,0.2900891244546966,5.2733110043326344e-05,0.08204140192125699
ml,kmeans_templates,combined,medium,5000,mean_trials,0.048345468520972705,0.048162432962907994,0.05,0.38022455286717494,-3.3090629580545894,0.1005191752241196,0.9669093704194541,,,,,True,0.0,1.0,5,0.0002903058885365445,0.06589711051312065,0.24730382138740883,0.00012982874020723808,0.029470083725630765
ml,kmeans_templates,combined,medium,5000,oracle,0.04914162083309444,0.048162432962907994,0.05,2.033386396465203,-1.7167583338111274,0.5420401594122931,0.9828324166618888,,,,,False,0.0,0.0,5,0.00029026734644085157,0.10003841330226457,0.2788628668540547,0.00012981150365804514,0.044738538501016556
ml,kmeans_templates,combined,medium,5000,selected,0.04855696443446666,0.048162432962907994,0.05,0.8211389345412513,-2.8860711310666862,0.20371206665623792,0.9711392886893332,0.20459760725498194,0.2098437279462814,0.047112415730953164,0.047098993510007806,True,0.4,0.4,5,0.0003436842904861464,0.20056194249282125,0.8094311107769219,0.0001537002872651615,0.08969402742267038
ml,kmeans_templates,combined,medium,25000,mean_trials,0.04826389340425583,0.048162432962907994,0.05,0.2107625360715558,-3.4722131914883376,0.055764176019007725,0.9652778680851167,,,,,True,0.0,1.0,5,0.0002836617806652388,0.038914538635844785,0.15528397844034544,0.0001268574048372219,0.017403110740558173
ml,kmeans_templates,combined,medium,25000,oracle,0.04904732023447006,0.048162432962907994,0.05,1.8393779121574525,-1.9053595310598888,0.4754688304911928,0.9809464046894011,,,,,False,0.0,0.0,5,0.00019338436813909853,0.10536353760600276,0.5764430524418841,8.648411858897376e-05,0.04712000648737552
ml,kmeans_templates,combined,medium,25000,selected,0.04852716431179174,0.048162432962907994,0.05,0.7577682928747167,-2.9456713764165228,0.19661781316893695,0.9705432862358349,0.20628356933593744,0.20159760415554043,0.048468802124261814,0.04847390651702876,True,0.0,0.6,5,0.000345233493794615,0.1366214218666365,0.5335615410302965,0.0001543931120469022,0.06109895729529508
ml,kmeans_templates,combined,medium,50000,mean_trials,0.048355636208987494,0.048162432962907994,0.05,0.4014663539577074,-3.2887275820250195,0.10482892024358433,0.9671127241797498,,,,,True,0.0,1.0,5,0.00026896698840338565,0.04940869101808078,0.20701455469995247,0.00012028569395467358,0.02209623835914238
ml,kmeans_templates,combined,medium,50000,oracle,0.049133757993533624,0.048162432962907994,0.05,2.0190370305724747,-1.732484012932764,0.5240563822893538,0.9826751598706723,,,,,False,0.0,0.0,5,0.00038327562348803136,0.20731832676019635,0.9234545409592453,0.00017140606964757062,0.09271557432346256
ml,kmeans_templates,combined,medium,50000,selected,0.04838868918457686,0.048162432962907994,0.05,0.468349652557444,-3.2226216308462865,0.13553056966411609,0.9677737836915371,0.20821447968482967,0.21600875854492188,0.04909533560276026,0.049072312563657725,True,0.0,0.8,5,0.00047425886100292117,0.14745752720182864,0.5120100471519236,0.00021209501042683115,0.06594501092346264
ml,kmeans_templates,combined,medium,100000,mean_trials,0.048517126847324496,0.048162432962907994,0.05,0.7373720832444418,-2.9657463053510194,0.18993035925227553,0.9703425369464899,,,,,True,0.0,0.8,5,0.00021974340392034067,0.0630939394472129,0.29789063155581097,9.82722377546151e-05,0.028216467514444704
ml,kmeans_templates,combined,medium,100000,oracle,0.049236136115775396,0.048162432962907994,0.05,2.23066676158477,-1.5277277684492052,0.5857373985990406,0.9847227223155081,,,,,False,0.0,0.0,5,0.0002589792472933396,0.11630137307298197,0.5168972110406507,0.00011581904034192716,0.052011555213550255
ml,kmeans_templates,combined,medium,100000,selected,0.04864703278821666,0.048162432962907994,0.05,1.007059169721383,-2.705934423566686,0.2650548453667583,0.9729406557643332,0.19395904839038847,0.18778814971446992,0.04832399934530252,0.04832757040858264,False,0.0,0.4,5,0.00038300978735780473,0.1803230082223275,0.7079085845926284,0.00017128718411595819,0.08064290085847556
ml,kmeans_templates,context,brutal,5000,mean_trials,0.04800436836320835,0.04789342746866382,0.05,0.2351261206570819,-3.9912632735833062,0.04283559293839941,0.9600873672641669,,,,,True,0.4,1.0,5,0.001072517048411172,0.10205256360387847,0.6821850649442049,0.00047964420545496266,0.045639293899278635
ml,kmeans_templates,context,brutal,5000,oracle,0.04901650105485004,0.04789342746866382,0.05,2.374416869336781,-1.966997890299926,0.49775935489571593,0.9803300210970007,,,,,False,0.0,0.0,5,0.0004629478471321211,0.12085903804021586,1.6767300779861387,0.00020703657124492074,0.05404980495063112
ml,kmeans_templates,context,brutal,5000,selected,0.04698845443400236,0.04789342746866382,0.05,-1.9406700861133868,-6.023091131995283,-0.26891953293620413,0.9397690886800472,0.1967449009418487,0.20730966925621028,0.04409020990133282,0.04413565471768374,True,0.6,1.0,5,0.002928221007729135,0.6354099114830517,4.533355785675203,0.0013095402452850565,0.2841639511306456
ml,kmeans_templates,context,brutal,25000,mean_trials,0.048079804551031696,0.04789342746866382,0.05,0.3947351507897675,-3.840390897936613,0.07076160413312879,0.9615960910206338,,,,,True,0.2,1.0,5,0.0009760582191511391,0.055740065385587005,0.30986359720411005,0.0004365065056038668,0.024927715054491113
ml,kmeans_templates,context,brutal,25000,oracle,0.04894217843304926,0.04789342746866382,0.05,2.219233067935828,-2.1156431339014845,0.43959478347486625,0.9788435686609851,,,,,False,0.0,0.2,5,0.0003866493208259648,0.15081624462802704,1.588766920640397,0.00017291483296419646,0.06744707501990119
ml,kmeans_templates,context,brutal,25000,selected,0.048264342846587135,0.04789342746866382,0.05,0.794557747923881,-3.471314306825726,0.11660501788431701,0.9652868569317427,0.19529846906661982,0.17813066840171812,0.0508128501474857,0.05075605586171146,True,0.2,0.8,5,0.0008174677546062992,0.2218236463736192,1.5847214340846685,0.0003655826937427604,0.09920255046165745
ml,kmeans_templates,context,brutal,50000,mean_trials,0.04806749437005372,0.04789342746866382,0.05,0.37155021411895484,-3.865011259892559,0.061341319001200136,0.9613498874010744,,,,,True,0.2,1.0,5,0.0009443167203291397,0.109997702929825,0.6766918993745594,0.0004223112757891228,0.04919246822398329
ml,kmeans_templates,context,brutal,50000,oracle,0.04871807202338592,0.04789342746866382,0.05,1.740711737701983,-2.563855953228167,0.4031715398827484,0.9743614404677183,,,,,False,0.0,0.4,5,0.0008572495541667305,0.22910751070881274,1.5606998657625422,0.0003833736553596395,0.10245999362013326
ml,kmeans_templates,context,brutal,50000,selected,0.047995022493758976,0.04789342746866382,0.05,0.21625096176437833,-4.009955012482047,0.0370660523438706,0.9599004498751796,0.16536989510059352,0.13260810077190394,0.04825422465801234,0.04826078414916988,True,0.2,1.0,5,0.0010233749080581541,0.05850822629529091,0.39804380835938546,0.00045766717217712594,0.026165674247842233
ml,kmeans_templates,context,brutal,100000,mean_trials,0.04810025508335046,0.04789342746866382,0.05,0.44364827104502036,-3.7994898332990914,0.05378672144282816,0.9620051016670091,,,,,True,0.4,1.0,5,0.0008372503597975519,0.1136927047426684,0.7389252235406346,0.0003744297437386966,0.05084492327008386
ml,kmeans_templates,context,brutal,100000,oracle,0.04883382083762698,0.04789342746866382,0.05,1.9911183096059972,-2.332358324746045,0.39710403764297747,0.9766764167525395,,,,,False,0.0,0.2,5,0.0005134447422915331,0.14343317511039416,1.6037192663515494,0.0002296194692907458,0.06414526595509444
ml,kmeans_templates,context,brutal,100000,selected,0.04819828254897792,0.04789342746866382,0.05,0.642072720374288,-3.603434902044164,0.13704383311654691,0.9639656509795584,0.2081183344125747,0.1824285596609115,0.04778062701225276,0.047782526910305004,True,0.0,1.0,5,0.0010126367696786044,0.1163069376802984,0.6273654054200514,0.00045286493070343146,0.052014043781595784
ml,kmeans_templates,context,extreme,5000,mean_trials,0.048356701104238405,0.04817695161604896,0.05,0.38113800189356073,-3.286597791523202,0.05741679388935084,0.9671340220847681,,,,,True,0.2,1.0,5,0.00077964082369621,0.10295361655085439,0.5545850216562537,0.0003486659759637309,0.04604225702743157
ml,kmeans_templates,context,extreme,5000,oracle,0.04918222109619524,0.04817695161604896,0.05,2.1144178173729857,-1.635557807609525,0.4961400791602856,0.9836444219239049,,,,,False,0.0,0.0,5,0.00033229970416865485,0.17031950787551856,1.7636730269116678,0.0001486089454848365,0.07616919950079405
ml,kmeans_templates,context,extreme,5000,selected,0.04757437362269886,0.04817695161604896,0.05,-1.2820202533923872,-4.851252754602287,-0.19130138676980338,0.9514874724539771,0.21453190445899958,0.19820699095726008,0.04802511408925052,0.048093442618846835,True,0.6,0.8,5,0.00195574393385192,0.4116430129367126,2.165310972226215,0.0008746352765351491,0.18409235187786294
ml,kmeans_templates,context,extreme,25000,mean_trials,0.04835271920331655,0.04817695161604896,0.05,0.37648653655646735,-3.2945615933669012,0.04169368565031158,0.967054384066331,,,,,True,0.4,0.8,5,0.0007152546230089943,0.18395892127824,0.8913378502538194,0.0003198715916538193,0.08226893060913543
ml,kmeans_templates,context,extreme,25000,oracle,0.04906430507053642,0.04817695161604896,0.05,1.8628472451752955,-1.8713898589271636,0.439377376662376,0.9812861014107284,,,,,False,0.0,0.2,5,0.0005156573534491991,0.19806348961626793,1.4318891282019521,0.00023060897908200897,0.08857668532855976
ml,kmeans_templates,context,extreme,25000,selected,0.04834320911221136,0.04817695161604896,0.05,0.34739876737920156,-3.313581775577287,0.0902426046970009,0.9668641822442272,0.20728403031826015,0.18447926640510554,0.048420238494873,0.0484664276242256,True,0.0,1.0,5,0.0009389193635560293,0.05861658287720322,0.24306276836989485,0.00041989750446042403,0.02621413278443532
ml,kmeans_templates,context,extreme,50000,mean_trials,0.04834064926069951,0.04817695161604896,0.05,0.34666758656671337,-3.3187014786009827,0.0456543326310996,0.9668129852139902,,,,,True,0.4,1.0,5,0.0008060312494696247,0.12301475390127563,0.45263182914631334,0.0003604681331606344,0.05501387039173195
ml,kmeans_templates,context,extreme,50000,oracle,0.04931634882510112,0.04817695161604896,0.05,2.3931469798746576,-1.367302349797761,0.5859666534366609,0.9863269765020224,,,,,False,0.0,0.0,5,0.0002696525103666678,0.1286536651182131,1.7378446289054885,0.00012059226869666718,0.0575356681517636
ml,kmeans_templates,context,extreme,50000,selected,0.04826451476185206,0.04817695161604896,0.05,0.1800215768293951,-3.470970476295887,0.09340769905827867,0.9652902952370411,0.1851433455944061,0.16373067200183866,0.049565614014863923,0.04955550506711002,True,0.0,0.8,5,0.0010517738648753324,0.1350560219906231,0.1458175805051655,0.0004703675717637843,0.060398889188347946
ml,kmeans_templates,context,extreme,100000,mean_trials,0.04851535498778377,0.04817695161604896,0.05,0.7163995253817023,-2.969290024432461,0.09721663469264799,0.9703070997556754,,,,,True,0.2,0.8,5,0.0006052481382680993,0.22874678233884868,0.8640680304552258,0.00027067519608453235,0.1022986709888028
ml,kmeans_templates,context,extreme,100000,oracle,0.049445344543110795,0.04817695161604896,0.05,2.6651662706262047,-1.1093109137784078,0.5876740135363636,0.9889068908622158,,,,,False,0.0,0.2,5,0.00021431173989565604,0.3164791896919076,1.9932498483280834,9.584312375658812e-05,0.1415337963230312
ml,kmeans_templates,context,extreme,100000,selected,0.048257747984805435,0.04817695161604896,0.05,0.16905988981009373,-3.4845040303891266,0.04290935241852665,0.9651549596961088,0.15149073451757428,0.12361717671155925,0.04770042821764942,0.04770592302083964,True,0.0,1.0,5,0.0009619133403079239,0.026501424396043347,0.14033825703241692,0.00043018072347848123,0.011851797290024845
ml,kmeans_templates,context,high,5000,mean_trials,0.0488632454861272,0.04884621628893436,0.05,0.03548359781886188,-2.273509027745607,0.001077861747865541,0.977264909722544,,,,,True,0.4,1.0,5,0.00043424942317973333,0.05796699860142601,0.1186200851318668,0.00019420224588399132,0.025923629864884758
ml,kmeans_templates,context,high,5000,oracle,0.0495342440735553,0.04884621628893436,0.05,1.4140376813204545,-0.9315118528894051,0.5715958623056537,0.990684881471106,,,,,False,0.0,0.0,5,0.00019744249029859007,0.1253976324528599,0.7721947893108405,8.829896599089803e-05,0.05607952607642568
ml,kmeans_templates,context,high,5000,selected,0.04829469005010244,0.04884621628893436,0.05,-1.1388581035444776,-3.4106198997951225,-0.3261090002261975,0.9658938010020488,0.21093206405639647,0.195668613910675,0.047484705597162204,0.04749418869614596,True,0.6,0.8,5,0.0015808081924244728,0.8863096094596816,2.6878457777899025,0.0007069589155299378,0.39636970717262776
ml,kmeans_templates,context,high,25000,mean_trials,0.048893079835564526,0.04884621628893436,0.05,0.09927099846560437,-2.2138403288709583,-0.03674993569781833,0.9778615967112904,,,,,True,0.4,0.8,5,0.0002933703781178135,0.26463873910692615,0.5127468714174717,0.00013119922161124956,0.11835004202458377
ml,kmeans_templates,context,high,25000,oracle,0.0493439403296307,0.04884621628893436,0.05,1.0232690430242637,-1.3121193407386016,0.39744185793729914,0.986878806592614,,,,,False,0.0,0.2,5,0.0002699314500565878,0.18510564837916643,0.6670995337779199,0.00012071701431832395,0.08278176255899798
ml,kmeans_templates,context,high,25000,selected,0.0487971925708826,0.04884621628893436,0.05,-0.10250049167082068,-2.405614858234803,-0.014312283740541849,0.9759438514176519,0.19339347481727595,0.175309932231903,0.0486106544733047,0.0486070998013019,True,0.2,1.0,5,0.0006633798678673606,0.1920050517595871,0.6253680820673394,0.00029667249589124934,0.08586726955156047
ml,kmeans_templates,context,high,50000,mean_trials,0.04889063663642812,0.04884621628893436,0.05,0.09248826609529931,-2.218726727143763,0.0034148455946103385,0.9778127327285624,,,,,True,0.6,1.0,5,0.0003935691125544652,0.14369265456313976,0.32560783061333015,0.00017600945790321,0.06426130869411517
ml,kmeans_templates,context,high,50000,oracle,0.04950732432856316,0.04884621628893436,0.05,1.359668392202826,-0.9853513428736832,0.5295287095035743,0.9901464865712631,,,,,False,0.0,0.0,5,0.00015191483288938768,0.17041385107504067,0.8466441661944166,6.793837862623833e-05,0.07621139106226331
ml,kmeans_templates,context,high,50000,selected,0.04906305325387604,0.04884621628893436,0.05,0.4441791927641951,-1.8738934922479245,0.21187832791847844,0.9812610650775208,0.1884420037269592,0.1879886031150817,0.0487859115004539,0.04875404387712472,True,0.2,0.6,5,0.0005046657794677258,0.2238356037813628,0.4420748065802672,0.00022569339776155049,0.10010232516796723
ml,kmeans_templates,context,high,100000,mean_trials,0.04899785262049132,0.04884621628893436,0.05,0.31266383782816387,-2.004294759017358,0.09194832620175791,0.9799570524098264,,,,,True,0.2,0.8,5,0.000356298830933499,0.18059256491760306,0.3940270643799379,0.00015934168125420172,0.08076345027736083
ml,kmeans_templates,context,high,100000,oracle,0.04960371214676252,0.04884621628893436,0.05,1.5584193425418353,-0.7925757064749656,0.5879015963450321,0.9920742429352505,,,,,False,0.0,0.0,5,0.00014599139929964296,0.25439504087456105,1.0332434673685877,6.528933859286336e-05,0.11376892090687121
ml,kmeans_templates,context,high,100000,selected,0.049085646035896977,0.04884621628893436,0.05,0.49039865644029124,-1.8287079282060439,0.21943851746192844,0.9817129207179395,0.19950850009918208,0.16851374357938764,0.04866584017872806,0.04865932464599606,True,0.0,0.8,5,0.0005796475308514173,0.279608873421656,0.7296172762477481,0.0002592262563947351,0.1250448896165914
ml,kmeans_templates,context,low,5000,mean_trials,0.049480995204407865,0.04943488762101246,0.05,0.09334347580749407,-1.0380095911842746,0.07611008146945715,0.9896199040881573,,,,,True,0.2,0.8,5,8.706758448064315e-05,0.17732458579398072,0.20405409793898777,3.893780750708476e-05,0.07930196558346687
ml,kmeans_templates,context,low,5000,oracle,0.04970979819371612,0.04943488762101246,0.05,0.556188350552788,-0.5804036125677675,0.48252332380842633,0.9941959638743224,,,,,False,0.0,0.0,5,6.80263218280578e-05,0.13004551493758498,0.17760185774852646,3.0422295973363e-05,0.058158122313880865
ml,kmeans_templates,context,low,5000,selected,0.0494180478137099,0.04943488762101246,0.05,-0.03412992613392131,-1.1639043725802072,-0.025614414845140432,0.988360956274198,0.21459230780601496,0.20542154908180227,0.048424430936574905,0.04843757972121236,True,0.4,0.4,5,0.00036601982239519137,0.6025957612985441,0.7243162200789052,0.00016368904079760955,0.2694890170433563
ml,kmeans_templates,context,low,25000,mean_trials,0.04938826722863526,0.04943488762101246,0.05,-0.0942811755028884,-1.2234655427294794,-0.08496752440652018,0.9877653445727053,,,,,True,0.8,1.0,5,5.915815888445515e-05,0.09825860138951147,0.1130940633075902,2.6456332937874968e-05,0.04394258241620058
ml,kmeans_templates,context,low,25000,oracle,0.0496530868517817,0.04943488762101246,0.05,0.4413777379840339,-0.693826296436606,0.3886559979023678,0.9930617370356339,,,,,False,0.0,0.2,5,0.00010523692288106918,0.1595614790478212,0.18712466933787406,4.7063382660994735e-05,0.07135806274826732
ml,kmeans_templates,context,low,25000,selected,0.0485619597391049,0.04943488762101246,0.05,-1.7641910791099165,-2.8760805217902057,-1.6797237383455907,0.971239194782098,0.21322317123413081,0.23161014914512634,0.048951023817062324,0.048749130964279117,True,0.6,1.0,5,0.0016836314204611764,3.2908618129960594,3.4605624322006356,0.0007529428610411441,1.4717181436834779
ml,kmeans_templates,context,low,50000,mean_trials,0.04931896635558232,0.04943488762101246,0.05,-0.23455287163354616,-1.3620672888353695,-0.20165866237269164,0.9863793271116463,,,,,True,1.0,1.0,5,0.00014634026316531223,0.20579866099002472,0.2546764184900912,6.544535525656933e-05,0.09203595913042588
ml,kmeans_templates,context,low,50000,oracle,0.04966899179147054,0.04943488762101246,0.05,0.47362618376552257,-0.6620164170589249,0.4111401034863231,0.9933798358294108,,,,,False,0.0,0.0,5,4.8353298837143605e-05,0.09628254515749755,0.13430511555678823,2.1624252627242925e-05,0.043058863203771544
ml,kmeans_templates,context,low,50000,selected,0.04939619016087648,0.04943488762101246,0.05,-0.07831477292480364,-1.207619678247046,-0.06615984718189519,0.9879238032175296,0.1987684488296508,0.19475427269935602,0.04967287629842754,0.04967508465051648,True,0.6,1.0,5,9.143183046533902e-05,0.10980081811027738,0.132437114621678,4.088955764554685e-05,0.04910441865593404
ml,kmeans_templates,context,low,100000,mean_trials,0.04941589190372893,0.04943488762101246,0.05,-0.038386997396724507,-1.1682161925421486,-0.03667174268015904,0.9883178380745786,,,,,True,0.6,1.0,5,0.00011155088354008308,0.20781834453327186,0.22944811275838328,4.988707170915763e-05,0.09293918906957353
ml,kmeans_templates,context,low,100000,oracle,0.0496380038333855,0.04943488762101246,0.05,0.410844550577381,-0.7239923332290038,0.3636620122098724,0.99276007666771,,,,,False,0.0,0.2,5,0.0001097362800033413,0.16323296344939664,0.18265261526677137,4.907555633708439e-05,0.07300000048831788
ml,kmeans_templates,context,low,100000,selected,0.04949663171945226,0.04943488762101246,0.05,0.12487022273940322,-1.0067365610954864,0.11217147118079959,0.9899326343890451,0.18768540322780605,0.158974739909172,0.0494742631912231,0.04947292730212206,True,0.0,1.0,5,7.993714561046385e-05,0.09582214352594902,0.1038444466710179,3.5748978302459215e-05,0.04285296533475268
ml,kmeans_templates,context,medium,5000,mean_trials,0.04928883625664692,0.04927593719475566,0.05,0.026305187011664045,-1.4223274867061624,0.011297615893136761,0.9857767251329385,,,,,True,0.6,1.0,5,0.0001128454697125031,0.07277244127527954,0.10735310436095188,5.046602824601011e-05,0.032544825116027305
ml,kmeans_templates,context,medium,5000,oracle,0.049687895283516505,0.04927593719475566,0.05,0.8365339179876576,-0.6242094329670045,0.5598598638795267,0.99375790567033,,,,,False,0.0,0.0,5,4.051734896284157e-05,0.0783667113077763,0.24784998963997032,1.8119909309798872e-05,0.03504665873145785
ml,kmeans_templates,context,medium,5000,selected,0.04929278656116302,0.04927593719475566,0.05,0.03419038549407423,-1.4144268776739688,0.023630138117923832,0.9858557312232603,0.20473048686981196,0.21301672756671902,0.04966485500335688,0.04967639893293378,True,0.4,1.0,5,0.00017847340400215908,0.160796764593856,0.23966193953113427,7.981573270492213e-05,0.07191049923877867
