train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.049344515248990715,0.0444,0.05254320075628925,0.05254320055246353,0.044234614819288254,0.044234614819288254,0.0,0.0,0.0,0.0,0.0,0.130833238363266,0.0,0.125487819314003,0.0,5000.0,opc,ml,kmeans_templates,low,2
5000,0.049031311749072236,0.04649845005309587,0.0469772943180727,0.046977296471595764,0.04664576053619385,0.046644844114780426,0.0,0.0,0.0,0.0,0.0,0.25081875920295715,0.21525108814239502,0.2736872434616089,0.23950842022895813,5000.0,opc,ml,kmeans_templates,low,2
25000,0.04952706083203994,0.05022054311477002,0.0492390915051922,0.04923909157514572,0.05124504491686821,0.05119185894727707,0.0,0.0,0.0,0.0,0.0,0.27435553073883057,0.24026592075824738,0.26327547430992126,0.23312444984912872,5000.0,opc,ml,kmeans_templates,low,2
50000,0.04945172593715156,0.05576307341817986,0.047857676366304225,0.047857675701379776,0.054572079330682755,0.05479148030281067,0.0,0.0,0.0,0.0,0.0,0.2858947813510895,0.25622138381004333,0.26956984400749207,0.24701428413391113,7500.0,opc,ml,kmeans_templates,low,2
100000,0.049662823002207514,0.04399344928676692,0.05215954668351002,0.052159544080495834,0.0439239926636219,0.043539050966501236,0.0,0.0,0.0,0.0,0.0,0.2591894567012787,0.22155791521072388,0.3068826198577881,0.2822507917881012,15000.0,opc,ml,kmeans_templates,low,2
1000000,0.04918280749646915,0.1008187299905273,0.049557786327866865,0.04955778270959854,0.290912926197052,0.10156261920928955,0.0,0.0,0.0,0.0,0.0,11.650033950805664,11.645673751831055,17.83325958251953,17.82643699645996,150000.0,opc,ml,kmeans_templates,low,2
0,0.049344515248990715,0.0444,0.05254320075628925,0.05254320055246353,0.044234614819288254,0.044234614819288254,0.0,0.0,0.0,0.0,0.0,0.130833238363266,0.0,0.125487819314003,0.0,5000.0,no_propensity,ml,kmeans_templates,low,2
5000,0.049201031914633174,0.04962925885844353,0.044491226222728116,0.044491227716207504,0.04932045191526413,0.049408771097660065,0.0,0.0,0.0,0.0,0.0,0.2658722698688507,0.23774753510951996,0.26770567893981934,0.23946116864681244,5000.0,no_propensity,ml,kmeans_templates,low,2
25000,0.049446312300610896,0.049930105817569986,0.05051623729177448,0.05051623657345772,0.0502055361866951,0.05020589381456375,0.0,0.0,0.0,0.0,0.0,0.27935174107551575,0.2492138147354126,0.27959901094436646,0.25496014952659607,5000.0,no_propensity,ml,kmeans_templates,low,2
50000,0.04896090115156897,0.04902948354555618,0.05065908840387291,0.05065909028053284,0.048479028046131134,0.048495225608348846,0.0,0.0,0.0,0.0,0.0,0.28604021668434143,0.249195396900177,0.2698276937007904,0.23838767409324646,7500.0,no_propensity,ml,kmeans_templates,low,2
100000,0.04925077268547273,0.048451874854562205,0.050235696067660686,0.05023569613695145,0.048407819122076035,0.04841121286153793,0.0,0.0,0.0,0.0,0.0,0.2838938534259796,0.24941062927246094,0.2495386004447937,0.21778805553913116,15000.0,no_propensity,ml,kmeans_templates,low,2
1000000,0.049340030077700346,0.049673296675624166,0.048272685976997826,0.04827268049120903,0.049749184399843216,0.04972052946686745,0.0,0.0,0.0,0.0,0.0,0.2647238075733185,0.236344113945961,0.26889562606811523,0.2318984419107437,150000.0,no_propensity,ml,kmeans_templates,low,2
