value,user_attrs_actual_reward,user_attrs_q_error,user_attrs_r_hat,user_attrs_ess
0.08299700519673595,0.08640669960137978,5.006083681620926e-05,0.08294694435991974,5052.329250619092
0.08987946125301265,0.08921973775493547,4.180229832544589e-05,0.0898376589546872,634.4753887750236
0.0870933214810827,0.08245579744809801,0.0001496486946173615,0.08694367278646534,159.25999057625424
0.08198982308789207,0.08634004716238076,3.6604697784279004e-05,0.08195321839010779,6566.107829441771
0.08685616536334165,0.08675451267697581,7.873150920332645e-05,0.08677743385413832,2163.062922848701
0.07973981372730211,0.08611935240348614,2.9925449026179763e-05,0.07970988827827594,9976.874106169718
0.08987663760256746,0.09019237766294165,1.434699142258773e-05,0.08986229061114488,612.5372728104172
0.09024559412502105,0.0899676736158074,-1.2736798919299882e-06,0.09024686780491298,606.2445922828995
0.09066699856355083,0.08905415336219906,3.050874078381073e-05,0.09063648982276702,707.7293708486623
0.09026452681853439,0.08849494653041694,3.788018792050265e-05,0.09022664663061389,810.8930693218585
0.0866318210375375,0.08678851680018271,5.958162846461226e-05,0.08657223940907288,2147.7452925034677
0.08820338676749614,0.0873451712551197,5.0818332060757025e-05,0.08815256843543538,1307.8617597177592
0.08824149385871516,0.0874976726017894,7.896258296103895e-05,0.08816253127575412,1425.9259217816718
0.07989609000423854,0.08614831568386773,3.2810585297122996e-05,0.07986327941894142,9827.051350517553
0.09037228118347797,0.08962765332741086,1.4745502599122147e-05,0.09035753568087884,689.0005344374293
0.09036248900306229,0.08863707434031355,6.37537877521998e-05,0.0902987352153101,756.3493790290368
0.08679496972786394,0.08675341292625612,7.694194947779929e-05,0.08671802777838614,2161.18410865711
0.0842533459251664,0.08652294694244345,4.555007416581933e-05,0.08420779585100058,3818.032404881345
0.08886738942285903,0.08739021050579095,6.46452544624596e-05,0.08880274416839658,1120.4861583414304
0.08990137608683202,0.08936592781426765,4.9436866336552293e-05,0.08985193922049546,686.5256248383453
0.08039557068191534,0.08621707813277493,3.637845047255533e-05,0.08035919223144279,9058.72638241618
0.08999588159310337,0.0884966929333186,2.8084238709332212e-05,0.08996779735439404,802.3459152710104
0.08843170884548059,0.09017451586027926,-0.00013120376817434622,0.08856291261365493,235.7464295984013
0.08843172288013021,0.08946579855062052,6.52106673928128e-05,0.08836651221273739,104.82744866494221
0.08995839279246992,0.08801383328597506,6.428489661725943e-05,0.08989410789585266,964.5600730683796
0.0848334053983968,0.0864931939489164,5.6772034294050304e-05,0.08477663336410275,3258.1155511930333
