train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
25000,0.0494463123006108,0.0499301058175699,0.0505162372917744,0.0505162365734577,0.0502055361866951,0.0502058938145637,0.0,0.0,0.0,0.0,0.0,0.2793517410755157,0.2492138147354126,0.2795990109443664,0.254960149526596,5000.0,no_propensity,ml,kmeans_templates,low,2
50000,0.0489609011515689,0.0490294835455561,0.0506590884038729,0.0506590902805328,0.0484790280461311,0.0484952256083488,0.0,0.0,0.0,0.0,0.0,0.2860402166843414,0.249195396900177,0.2698276937007904,0.2383876740932464,7500.0,no_propensity,ml,kmeans_templates,low,2
100000,0.0492507726854727,0.0484518748545622,0.0502356960676606,0.0502356961369514,0.048407819122076,0.0484112128615379,0.0,0.0,0.0,0.0,0.0,0.2838938534259796,0.2494106292724609,0.2495386004447937,0.2177880555391311,15000.0,no_propensity,ml,kmeans_templates,low,2
1000000,0.0493400300777003,0.0496732966756241,0.0482726859769978,0.048272680491209,0.0497491843998432,0.0497205294668674,0.0,0.0,0.0,0.0,0.0,0.2647238075733185,0.236344113945961,0.2688956260681152,0.2318984419107437,150000.0,no_propensity,ml,kmeans_templates,low,2
0,0.0487397580716576,0.0442,0.0515581911722764,0.0515581890940666,0.0444191135466098,0.0444191135466098,0.0,0.0,0.0,0.0,0.0,0.3417864143848419,0.0,0.3044073581695556,0.0,5000.0,opc,ml,kmeans_templates,medium,0
5000,0.0488715072399274,0.0515521913186789,0.0491400766964104,0.0491400770843029,0.0520646832883358,0.0519601367413997,0.0,0.0,0.0,0.0,0.0,0.4095832705497741,0.2389252036809921,0.4089803695678711,0.2583151757717132,5000.0,opc,ml,kmeans_templates,medium,0
25000,0.0491789728803928,0.052587657638975,0.0537415004097766,0.0537414960563182,0.0524812266230583,0.0524833984673023,0.0,0.0,0.0,0.0,0.0,0.4118446111679077,0.2341570258140564,0.3822937905788421,0.2365684509277343,5000.0,opc,ml,kmeans_templates,medium,0
50000,0.0491217441449744,0.0517446610450816,0.048869931319422,0.0488699302077293,0.0519547127187252,0.0518759600818157,0.0,0.0,0.0,0.0,0.0,0.4121685922145843,0.2297922223806381,0.3886117041110992,0.2529170513153076,7500.0,opc,ml,kmeans_templates,medium,0
100000,0.0487927799775063,0.0480210836647929,0.0502420061819465,0.050242006778717,0.0480454675853252,0.0479930564761161,0.0,0.0,0.0,0.0,0.0,0.4264319241046905,0.2387041747570037,0.3767789602279663,0.232632577419281,15000.0,opc,ml,kmeans_templates,medium,0
1000000,0.0311578426745557,0.0327708143944776,0.0408025567693002,0.0408025570213794,0.0343226306140422,0.033009298145771,0.0,0.0,0.0,0.0,0.0,0.5218620300292969,0.373190313577652,0.4852762222290039,0.3625664114952087,150000.0,opc,ml,kmeans_templates,medium,0
0,0.0487397580716576,0.0442,0.0515581911722764,0.0515581890940666,0.0444191135466098,0.0444191135466098,0.0,0.0,0.0,0.0,0.0,0.3417864143848419,0.0,0.3044073581695556,0.0,5000.0,no_propensity,ml,kmeans_templates,medium,0
5000,0.0488416175178716,0.0420932904472778,0.0519638378005104,0.0519638359546661,0.0415041930973529,0.0412470214068889,0.0,0.0,0.0,0.0,0.0,0.4253624975681305,0.2419713586568832,0.3907218277454376,0.2420269250869751,5000.0,no_propensity,ml,kmeans_templates,medium,0
25000,0.0490038327658543,0.0513533844405027,0.050406678337291,0.0504066757857799,0.051888782531023,0.0519415885210037,0.0,0.0,0.0,0.0,0.0,0.4047476351261139,0.2192016839981079,0.386205106973648,0.2331642806529998,5000.0,no_propensity,ml,kmeans_templates,medium,0
