train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.04842415273637693,0.0434,0.05129299489651594,0.05129299312829971,0.04424145445227623,0.04424145445227623,0.0,0.0,0.0,0.0,0.0,0.6123105883598328,0.0,0.5731416344642639,0.0,5000.0,opc,ml,random_centroids,high,2
5000,0.04831576965992164,0.054012399651653754,0.045941189174803186,0.04594118893146515,0.05662979558110237,0.05682025104761124,0.0,0.0,0.0,0.0,0.0,0.6538678407669067,0.22872188687324524,0.6272760629653931,0.249816432595253,5000.0,opc,ml,random_centroids,high,2
25000,0.04652258394811984,0.025363345752132196,0.0485107766602356,0.048510778695344925,0.04480450972914696,0.03189093619585037,0.0,0.0,0.0,0.0,0.0,7.1465630531311035,7.098254680633545,7.11808967590332,7.129087924957275,5000.0,opc,ml,random_centroids,high,2
50000,0.029938290605972175,0.05254750500098062,0.040828489390803024,0.040828488767147064,0.040828488767147064,0.04925195127725601,0.0,0.0,0.0,0.0,0.0,13.442794799804688,13.386822700500488,27.580284118652344,27.583444595336914,7500.0,opc,ml,random_centroids,high,2
100000,0.038559828592397614,0.04045816388433755,0.040029787120926495,0.04002978652715683,0.0377768836915493,0.034561511129140854,0.0,0.0,0.0,0.0,0.0,3.2004237174987793,3.133087635040283,1.7587902545928955,1.680023431777954,15000.0,opc,ml,random_centroids,high,2
1000000,0.042987949134728295,0.045243147332846796,0.04262637064156501,0.04262636974453926,0.04262636974453926,0.04364356771111488,0.0,0.0,0.0,0.0,0.0,3.2569375038146973,3.190812826156616,5.204197406768799,5.12862491607666,150000.0,opc,ml,random_centroids,high,2
0,0.04842415273637693,0.0434,0.05129299489651594,0.05129299312829971,0.04424145445227623,0.04424145445227623,0.0,0.0,0.0,0.0,0.0,0.6123105883598328,0.0,0.5731416344642639,0.0,5000.0,no_propensity,ml,random_centroids,high,2
5000,0.04776834221771836,0.0427768283665646,0.04707540752672052,0.047075409442186356,0.043535713106393814,0.04368170350790024,0.0,0.0,0.0,0.0,0.0,0.6431745290756226,0.22817669808864594,0.6322816610336304,0.2486618161201477,5000.0,no_propensity,ml,random_centroids,high,2
25000,0.0486352634107017,0.05038753825196947,0.04656921248478593,0.04656921327114105,0.04957731440663338,0.04966677352786064,0.0,0.0,0.0,0.0,0.0,0.6463256478309631,0.214110866189003,0.6080753207206726,0.23497261106967926,5000.0,no_propensity,ml,random_centroids,high,2
50000,0.0488216168633755,0.04829376886231822,0.04781123716631242,0.04781123995780945,0.04861065000295639,0.04861530661582947,0.0,0.0,0.0,0.0,0.0,0.6545414328575134,0.22550855576992035,0.6148394346237183,0.23994193971157074,7500.0,no_propensity,ml,random_centroids,high,2
100000,0.0478854959078232,0.04716736336714148,0.04812043458802924,0.04812043532729149,0.046765703707933426,0.04679336026310921,0.0,0.0,0.0,0.0,0.0,0.6487289071083069,0.23110593855381012,0.6211176514625549,0.24608586728572845,15000.0,no_propensity,ml,random_centroids,high,2
1000000,0.04865711460075508,0.04714346498496737,0.04763423445354167,0.04763423278927803,0.047343503683805466,0.047350578010082245,0.0,0.0,0.0,0.0,0.0,0.6538934111595154,0.22639615833759308,0.6200596690177917,0.22977501153945923,150000.0,no_propensity,ml,random_centroids,high,2
